Date,ADA-USD,ATOM-USD,AVAX-USD,AXS-USD,BTC-USD,ETH-USD,LINK-USD,LUNA1-USD,MATIC-USD,SOL-USD
2018-04-02,0.15638500452041626,,,,7083.7998046875,386.42498779296875,0.27368399500846863,,,
2018-04-03,0.17244699597358704,,,,7456.10986328125,416.89300537109375,0.29547300934791565,,,
2018-04-04,0.1553560048341751,,,,6853.83984375,380.5429992675781,0.29016101360321045,,,
2018-04-05,0.14875799417495728,,,,6811.47021484375,383.23199462890625,0.28692498803138733,,,
2018-04-06,0.14445100724697113,,,,6636.31982421875,370.2850036621094,0.2750619947910309,,,
2018-04-07,0.1487939953804016,,,,6911.08984375,385.3139953613281,0.30412399768829346,,,
2018-04-08,0.1565990000963211,,,,7023.52001953125,400.50799560546875,0.3270939886569977,,,
2018-04-09,0.15310600399971008,,,,6770.72998046875,398.5260009765625,0.3115279972553253,,,
2018-04-10,0.15634700655937195,,,,6834.759765625,414.2430114746094,0.35583600401878357,,,
2018-04-11,0.16602900624275208,,,,6968.31982421875,430.5400085449219,0.35928699374198914,,,
2018-04-12,0.21223300695419312,,,,7889.25,492.9410095214844,0.3868109881877899,,,
2018-04-13,0.200532004237175,,,,7895.9599609375,492.7349853515625,0.38154301047325134,,,
2018-04-14,0.20085300505161285,,,,7986.240234375,501.4779968261719,0.39400699734687805,,,
2018-04-15,0.2213899940252304,,,,8329.1103515625,531.7020263671875,0.42394599318504333,,,
2018-04-16,0.2566460072994232,,,,8058.669921875,511.1470031738281,0.40953800082206726,,,
2018-04-17,0.2437240034341812,,,,7902.08984375,502.8940124511719,0.4167940020561218,,,
2018-04-18,0.26034098863601685,,,,8163.419921875,524.7890014648438,0.446289986371994,,,
2018-04-19,0.2723580002784729,,,,8294.3095703125,567.8889770507812,0.48279500007629395,,,
2018-04-20,0.3012470006942749,,,,8845.830078125,615.718017578125,0.4814159870147705,,,
2018-04-21,0.29058000445365906,,,,8895.580078125,605.39501953125,0.4913490116596222,,,
2018-04-22,0.2855350077152252,,,,8802.4599609375,621.8599853515625,0.49931100010871887,,,
2018-04-23,0.2884730100631714,,,,8930.8798828125,642.5479736328125,0.49238499999046326,,,
2018-04-24,0.31287500262260437,,,,9697.5,708.1580200195312,0.5368239879608154,,,
2018-04-25,0.27165400981903076,,,,8845.740234375,615.416015625,0.43436700105667114,,,
2018-04-26,0.2942950129508972,,,,9281.509765625,662.8090209960938,0.49014800786972046,,,
2018-04-27,0.2884890139102936,,,,8987.0498046875,647.031982421875,0.452004998922348,,,
2018-04-28,0.3578740060329437,,,,9348.48046875,683.677978515625,0.4844760000705719,,,
2018-04-29,0.36505699157714844,,,,9419.080078125,688.8809814453125,0.5157139897346497,,,
2018-04-30,0.34331798553466797,,,,9240.5498046875,669.9240112304688,0.5446910262107849,,,
2018-05-01,0.35869300365448,,,,9119.009765625,673.6129760742188,0.550400972366333,,,
2018-05-02,0.3724200129508972,,,,9235.919921875,687.1489868164062,0.5647010207176208,,,
2018-05-03,0.3697090148925781,,,,9743.8603515625,779.5430297851562,0.5676689743995667,,,
2018-05-04,0.360181987285614,,,,9700.759765625,785.6240234375,0.5825830101966858,,,
2018-05-05,0.36633801460266113,,,,9858.150390625,816.1199951171875,0.5715349912643433,,,
2018-05-06,0.35002100467681885,,,,9654.7998046875,792.3109741210938,0.5383989810943604,,,
2018-05-07,0.3351759910583496,,,,9373.009765625,753.7249755859375,0.5730180144309998,,,
2018-05-08,0.3283520042896271,,,,9234.8203125,752.8569946289062,0.552856981754303,,,
2018-05-09,0.32359299063682556,,,,9325.1796875,752.2750244140625,0.5395119786262512,,,
2018-05-10,0.29708901047706604,,,,9043.9404296875,727.2769775390625,0.526373028755188,,,
2018-05-11,0.2601270079612732,,,,8441.490234375,679.5859985351562,0.46784400939941406,,,
2018-05-12,0.27093198895454407,,,,8504.8896484375,686.0479736328125,0.4647639989852905,,,
2018-05-13,0.28589001297950745,,,,8723.9404296875,733.4959716796875,0.5034570097923279,,,
2018-05-14,0.27343401312828064,,,,8716.7900390625,730.5490112304688,0.5169119834899902,,,
2018-05-15,0.26015499234199524,,,,8510.3798828125,708.8709716796875,0.5040040016174316,,,
2018-05-16,0.2563750147819519,,,,8368.830078125,707.0499877929688,0.48089098930358887,,,
2018-05-17,0.2436639964580536,,,,8094.31982421875,672.656982421875,0.44444701075553894,,,
2018-05-18,0.24554400146007538,,,,8250.9697265625,694.3670043945312,0.45684099197387695,,,
2018-05-19,0.24327099323272705,,,,8247.1796875,696.530029296875,0.4530859887599945,,,
2018-05-20,0.2561360001564026,,,,8513.25,715.3690185546875,0.4531710147857666,,,
