Date,ADA-USD,ATOM-USD,AVAX-USD,AXS-USD,BTC-USD,ETH-USD,LINK-USD,LUNA1-USD,MATIC-USD,SOL-USD
2017-04-26,,,,,1294.8299560546875,,,,,
2017-04-27,,,,,1319.699951171875,,,,,
2017-04-28,,,,,1331.280029296875,,,,,
2017-04-29,,,,,1327.199951171875,,,,,
2017-04-30,,,,,1347.9100341796875,,,,,
2017-05-01,,,,,1434.3199462890625,,,,,
2017-05-02,,,,,1473.9000244140625,,,,,
2017-05-03,,,,,1492.77001953125,,,,,
2017-05-04,,,,,1608.9100341796875,,,,,
2017-05-05,,,,,1618.030029296875,,,,,
2017-05-06,,,,,1578.800048828125,,,,,
2017-05-07,,,,,1596.719970703125,,,,,
2017-05-08,,,,,1723.3499755859375,,,,,
2017-05-09,,,,,1833.489990234375,,,,,
2017-05-10,,,,,1788.43994140625,,,,,
2017-05-11,,,,,1873.9300537109375,,,,,
2017-05-12,,,,,1856.1500244140625,,,,,
2017-05-13,,,,,1812.989990234375,,,,,
2017-05-14,,,,,1831.4200439453125,,,,,
2017-05-15,,,,,1812.800048828125,,,,,
2017-05-16,,,,,1785.93994140625,,,,,
2017-05-17,,,,,1864.050048828125,,,,,
2017-05-18,,,,,1904.47998046875,,,,,
2017-05-19,,,,,2004.52001953125,,,,,
2017-05-20,,,,,2084.72998046875,,,,,
2017-05-21,,,,,2119.080078125,,,,,
2017-05-22,,,,,2303.89990234375,,,,,
2017-05-23,,,,,2320.820068359375,,,,,
2017-05-24,,,,,2523.719970703125,,,,,
2017-05-25,,,,,2763.7099609375,,,,,
2017-05-26,,,,,2573.7900390625,,,,,
2017-05-27,,,,,2260.199951171875,,,,,
2017-05-28,,,,,2267.340087890625,,,,,
2017-05-29,,,,,2307.050048828125,,,,,
2017-05-30,,,,,2301.9599609375,,,,,
2017-05-31,,,,,2311.080078125,,,,,
2017-06-01,,,,,2448.389892578125,,,,,
2017-06-02,,,,,2488.550048828125,,,,,
2017-06-03,,,,,2581.909912109375,,,,,
2017-06-04,,,,,2585.889892578125,,,,,
2017-06-05,,,,,2686.81005859375,,,,,
2017-06-06,,,,,2999.909912109375,,,,,
2017-06-07,,,,,2869.3798828125,,,,,
2017-06-08,,,,,2815.300048828125,,,,,
2017-06-09,,,,,2901.7099609375,,,,,
2017-06-10,,,,,2950.989990234375,,,,,
2017-06-11,,,,,2996.60009765625,,,,,
2017-06-12,,,,,2997.260009765625,,,,,
2017-06-13,,,,,2789.0400390625,,,,,
2017-06-14,,,,,2786.830078125,,,,,
2017-06-15,,,,,2534.7099609375,,,,,
2017-06-16,,,,,2539.919921875,,,,,
2017-06-17,,,,,2685.18994140625,,,,,
2017-06-18,,,,,2662.10009765625,,,,,
2017-06-19,,,,,2662.85009765625,,,,,
2017-06-20,,,,,2763.449951171875,,,,,
2017-06-21,,,,,2772.010009765625,,,,,
2017-06-22,,,,,2723.739990234375,,,,,
2017-06-23,,,,,2765.169921875,,,,,
2017-06-24,,,,,2757.93994140625,,,,,
2017-06-25,,,,,2682.260009765625,,,,,
2017-06-26,,,,,2615.25,,,,,
2017-06-27,,,,,2552.449951171875,,,,,
2017-06-28,,,,,2603.97998046875,,,,,
2017-06-29,,,,,2588.830078125,,,,,
2017-06-30,,,,,2559.25,,,,,
2017-07-01,,,,,2515.27001953125,,,,,
2017-07-02,,,,,2514.280029296875,,,,,
2017-07-03,,,,,2595.0,,,,,
2017-07-04,,,,,2631.590087890625,,,,,
2017-07-05,,,,,2622.64990234375,,,,,
2017-07-06,,,,,2616.719970703125,,,,,
2017-07-07,,,,,2916.139892578125,,,,,
2017-07-08,,,,,2571.340087890625,,,,,
2017-07-09,,,,,2635.489990234375,,,,,
2017-07-10,,,,,2537.159912109375,,,,,
2017-07-11,,,,,2413.469970703125,,,,,
2017-07-12,,,,,2423.7099609375,,,,,
2017-07-13,,,,,2425.219970703125,,,,,
2017-07-14,,,,,2363.25,,,,,
2017-07-15,,,,,2231.139892578125,,,,,
2017-07-16,,,,,2058.77001953125,,,,,
2017-07-17,,,,,2230.489990234375,,,,,
2017-07-18,,,,,2387.610107421875,,,,,
2017-07-19,,,,,2397.169921875,,,,,
2017-07-20,,,,,2900.699951171875,,,,,
2017-07-21,,,,,2838.409912109375,,,,,
2017-07-22,,,,,2862.419921875,,,,,
2017-07-23,,,,,2832.179931640625,,,,,
2017-07-24,,,,,2777.260009765625,,,,,
2017-07-25,,,,,2768.080078125,,,,,
2017-07-26,,,,,2610.760009765625,,,,,
2017-07-27,,,,,2693.320068359375,,,,,
2017-07-28,,,,,2897.449951171875,,,,,
2017-07-29,,,,,2808.760009765625,,,,,
2017-07-30,,,,,2758.530029296875,,,,,
2017-07-31,,,,,2889.6201171875,,,,,
2017-08-01,,,,,2921.35009765625,,,,,
2017-08-02,,,,,2762.530029296875,,,,,
2017-08-03,,,,,2813.31005859375,,,,,
2017-08-04,,,,,2899.330078125,,,,,
2017-08-05,,,,,3290.010009765625,,,,,
2017-08-06,,,,,3293.2900390625,,,,,
2017-08-07,,,,,3397.679931640625,,,,,
2017-08-08,,,,,3484.85009765625,,,,,
2017-08-09,,,,,3422.760009765625,,,,,
2017-08-10,,,,,3453.449951171875,,,,,
2017-08-11,,,,,3679.719970703125,,,,,
2017-08-12,,,,,3949.919921875,,,,,
2017-08-13,,,,,4208.39013671875,,,,,
