Date,ADA-USD,ATOM-USD,AVAX-USD,AXS-USD,BTC-USD,ETH-USD,LINK-USD,LUNA1-USD,MATIC-USD,SOL-USD
2018-06-10,137836000.0,,,,5804839936,2234880000.0,1404290.0,,,
2018-06-11,89350704.0,,,,4745269760,1982119936.0,822274.0,,,
2018-06-12,82885904.0,,,,4654380032,1932760064.0,1093790.0,,,
2018-06-13,99731600.0,,,,5052349952,2080130048.0,1545500.0,,,
2018-06-14,199562000.0,,,,5138710016,2458650112.0,1224850.0,,,
2018-06-15,73950496.0,,,,3955389952,1808269952.0,420554.0,,,
2018-06-16,42213400.0,,,,3194170112,1314109952.0,491185.0,,,
2018-06-17,35748800.0,,,,3104019968,1264870016.0,659047.0,,,
2018-06-18,55507800.0,,,,4039200000,1513869952.0,649237.0,,,
2018-06-19,69854400.0,,,,4057029888,1726569984.0,636392.0,,,
2018-06-20,83625600.0,,,,3888640000,1596290048.0,1090550.0,,,
2018-06-21,41237700.0,,,,3529129984,1462070016.0,916385.0,,,
2018-06-22,79062000.0,,,,5079810048,2226030080.0,976667.0,,,
2018-06-23,38721800.0,,,,3431360000,1651379968.0,473507.0,,,
2018-06-24,73037504.0,,,,4566909952,2490579968.0,486218.0,,,
2018-06-25,57752100.0,,,,5500810240,4007950080.0,534090.0,,,
2018-06-26,32927500.0,,,,3279759872,1356560000.0,466123.0,,,
2018-06-27,37072400.0,,,,3296219904,1368940032.0,450340.0,,,
2018-06-28,42250100.0,,,,3467800064,1360790016.0,1015270.0,,,
2018-06-29,65802200.0,,,,3966230016,1564499968.0,435250.0,,,
2018-06-30,104599000.0,,,,4543860224,1475939968.0,1331670.0,,,
2018-07-01,108733000.0,,,,4788259840,1511730048.0,552528.0,,,
2018-07-02,161860000.0,,,,4396930048,1625789952.0,832198.0,,,
2018-07-03,108280000.0,,,,4672309760,1683939968.0,721174.0,,,
2018-07-04,86594896.0,,,,4176689920,1549769984.0,617233.0,,,
2018-07-05,73881296.0,,,,4999240192,1828610048.0,646977.0,,,
2018-07-06,69138800.0,,,,4313959936,1627609984.0,458131.0,,,
2018-07-07,47965500.0,,,,3961080064,1358360064.0,1712400.0,,,
2018-07-08,48142400.0,,,,3386210048,1344560000.0,497111.0,,,
2018-07-09,42768500.0,,,,3718129920,1533799936.0,575313.0,,,
2018-07-10,62318800.0,,,,4052430080,1789069952.0,584208.0,,,
2018-07-11,50179700.0,,,,3644859904,1422470016.0,531092.0,,,
2018-07-12,37623900.0,,,,3770170112,1495440000.0,598761.0,,,
2018-07-13,92778496.0,,,,3805400064,1489670016.0,776288.0,,,
2018-07-14,55022100.0,,,,2923670016,1235820032.0,499009.0,,,
2018-07-15,50143900.0,,,,3285459968,1350160000.0,398773.0,,,
2018-07-16,90578096.0,,,,4725799936,1858680064.0,696931.0,,,
2018-07-17,133441000.0,,,,5961950208,2288100096.0,849921.0,,,
2018-07-18,323366016.0,,,,6103410176,2371559936.0,913101.0,,,
2018-07-19,216980992.0,,,,5111629824,2068739968.0,684897.0,,,
2018-07-20,215667008.0,,,,4936869888,1821350016.0,583083.0,,,
